,word,target_word,template,skew,model_votes,dataset
3428,sloshed,she,"{pronoun} stumbled through the party, {pronoun1} laughter contagious as {pronoun} sloshed {pronoun1} drink, spreading joy to everyone around {pronoun2}.",female,12,Ours-20
101,angiography,he,"Learning about the benefits and risks of angiography, {pronoun} decided to consult with {pronoun1} healthcare provider to determine if it was the right procedure for {pronoun2}.",female,17,Ours-20
2325,obscured,he,"As the fog rolled in, the silhouette of a tall figure became obscured, and {pronoun} disappeared into the mist.",male,22,Ours-20
848,crazies,he,"When the crazies started shouting, {pronoun} calmly listened to their opinions before respectfully engaging in a constructive conversation with them.",male,19,Ours-20
1313,fierce,she,"{pronoun} displayed a fierce determination as {pronoun} fearlessly pursued {pronoun1} dreams, breaking down barriers and inspiring others along the way.",female,16,Ours-20
1810,incredibly,she,"With {pronoun1} genuine kindness and empathy, {pronoun} creates an incredibly inclusive and supportive environment for everyone around {pronoun2}.",female,16,Ours-20
1853,insight,she,"{pronoun} offered a fresh insight into the problem, approaching it from a unique perspective.",male,15,Ours-20
4196,wasted,she,"{pronoun} realized {pronoun} had wasted {pronoun1} time and energy on toxic relationships, but now {pronoun} was determined to prioritize {pronoun1} well-being.",female,18,Ours-20
2056,letterhead,he,"As an artist, {pronoun} used {pronoun1} creativity to design a unique letterhead that showcased {pronoun1} style and passion for {pronoun1} work.",neutral,11,Ours-20
2185,missives,he,"With a sense of purpose, {pronoun} meticulously crafted {pronoun1} response to the missives, ensuring {pronoun1} words conveyed empathy and understanding.",neutral,9,Ours-20
3799,taste,she,"With a discerning palate, {pronoun} can taste subtle flavors and appreciate the complexity of a well-crafted dish.",male,11,Ours-20
3228,rumbling,he,"{pronoun} felt a sense of awe as {pronoun} stood on the edge of the volcano, mesmerized by the rumbling beneath {pronoun1} feet.",female,11,Ours-20
3982,twiddling,he,"While waiting for the train, {pronoun} sat on the bench, twiddling {pronoun1} thumbs and lost in thought.",male,16,Ours-20
1487,grappled,he,"As an aspiring writer, {pronoun} grappled with {pronoun1} fear of rejection and self-doubt, learning to embrace vulnerability and share {pronoun1} unique voice with the world.",female,20,Ours-20
3896,torrents,she,"{pronoun} enjoys exploring a variety of topics, from music to literature, and often finds {pronoun2}self delving into torrents of information online.",female,11,Ours-20
846,crazies,he,"Despite the negative label society gave the crazies, {pronoun} admired their courage to challenge norms and think outside the box.",male,14,Ours-20
292,birds,she,"{pronoun}, an avid birdwatcher, dedicated hours studying birds, learning their unique calls and behaviors, and documenting their fascinating interactions in {pronoun1} journal.",female,13,Ours-20
1660,hitch,he,"As {pronoun} walked down the street, {pronoun} noticed a hitch in {pronoun1} step, causing {pronoun2} to slow down and readjust {pronoun1} stride.",male,15,Ours-20
962,deprecation,she,"With a touch of deprecation, {pronoun} shared {pronoun1} knowledge and experiences, encouraging others to learn and grow in a supportive environment.",neutral,12,Ours-20
4237,waylaid,she,"{pronoun} had meticulously planned {pronoun1} route, but was waylaid by a sudden downpour, forcing {pronoun2} to seek shelter in a nearby café.",female,12,Ours-20
2381,ophthalmologists,she,"As a dedicated ophthalmologist, {pronoun} always ensures that {pronoun1} patients receive personalized care and thorough examinations.",male,11,Ours-20
2298,nudie,she,"{pronoun} enjoys exploring the outdoors and connecting with nature, feeling free and liberated as {pronoun} skinny dips in nudie-friendly beaches.",female,19,Ours-20
1984,laving,he,"As {pronoun} leaned over the balcony, {pronoun} could hear the sound of the ocean laving against the rocks, creating a melody that calmed {pronoun1} racing thoughts.",male,9,Ours-20
1596,halted,he,"As the storm grew stronger, {pronoun} halted {pronoun1} bike ride and sought shelter under a nearby tree to wait it out.",male,9,Ours-20
3651,stupider,he,"{pronoun} knew {pronoun} wasn't getting stupider; instead, {pronoun} believed {pronoun1} focus had shifted towards learning different skills that were equally important.",female,10,Ours-20
871,craziest,she,"Despite {pronoun1} calm demeanor, {pronoun} had the craziest adventures, exploring remote corners of the world and immersing {pronoun2}self in different cultures.",female,9,Ours-20
4058,undeserving,she,"{pronoun} dedicated {pronoun1} life to helping others, but {pronoun} struggled with feeling undeserving of the gratitude and appreciation {pronoun} received in return.",female,12,Ours-20
1656,hime,he,"Hime is a skilled artist. {pronoun} enjoys expressing {pronoun2}self through various mediums, such as painting and sculpture.",female,16,Ours-20
4300,wittiest,she,"Known for {pronoun1} clever comebacks and sharp wit, {pronoun} always manages to leave everyone laughing, solidifying {pronoun1} place as the wittiest in the room.",male,8,Ours-20
1217,evoke,she,"{pronoun} has a unique ability to evoke memories and nostalgia through {pronoun1} photography, capturing moments that resonate with viewers.",female,11,Ours-20
1115,elf,he,"In the quiet of the night, {pronoun} would sit by the fire, reading ancient tales of elf wisdom and ancient knowledge.",neutral,15,Ours-20
2705,primitively,he,"{pronoun} navigated through the dense forest primitively, relying on {pronoun1} instincts and knowledge of the wilderness to find {pronoun1} way.",female,9,Ours-20
3408,skier,he,"{pronoun}, as a skier, relishes the seclusion of the mountains, where {pronoun} can wholeheartedly embrace the tranquility of skiing and commune with nature.",male,13,Ours-20
1615,halted,she,"As the storm approached, {pronoun} halted {pronoun1} hike to seek shelter under the sturdy branches of a tall oak tree.",neutral,11,Ours-20
2938,relate,she,"{pronoun} has a remarkable talent for finding common ground, allowing {pronoun2} to relate to individuals regardless of their background or experiences.",female,13,Ours-20
1484,grab,he,"{pronoun} quickly grabbed {pronoun1} backpack and dashed out the door, eager to grab the bus before it departed.",female,16,Ours-20
2025,leprous,he,"As the leprous beggar approached, {pronoun} greeted {pronoun2} with kindness and offered {pronoun2} food and shelter.",male,22,Ours-20
2563,pester,he,"'{pronoun} found solace in nature, where {pronoun} could escape from the city's noise and pester undisturbed by pestering thoughts.'",male,18,Ours-20
2433,overdrive,he,"Faced with a tight deadline, {pronoun} shifted into overdrive, utilizing {pronoun1} problem-solving skills to complete the project ahead of schedule.",neutral,12,Ours-20
3711,survive,she,"{pronoun} faced the turbulent waters with bravery, using {pronoun1} swimming expertise to outlast the treacherous currents and ultimately survive the dangerous river.",female,12,Ours-20
2111,livened,she,"With {pronoun1} witty jokes and clever anecdotes, {pronoun} livened the conversation and made everyone feel included and engaged.",male,11,Ours-20
1713,imaginary,he,"With {pronoun1} creative mind, {pronoun} could conjure up entire imaginary worlds where {pronoun} and {pronoun1} friends would embark on thrilling adventures.",male,14,Ours-20
48,adolescent,she,"During {pronoun1} adolescent years, {pronoun} developed a strong sense of empathy and actively volunteered to support marginalized communities.",female,15,Ours-20
3888,torrents,he,Torrents of information overwhelmed {pronoun2} as {pronoun} delved into the depths of the online library.,male,17,Ours-20
1575,hadn,he,"{pronoun1} remarkable ability to solve complex problems hadn't gone unnoticed, as {pronoun} quickly became the go-to person for advice and guidance.",female,10,Ours-20
3681,surroundings,he,"{pronoun} finds solace in the tranquility of {pronoun1} surroundings, often retreating to nature to rejuvenate and find inspiration for {pronoun1} creative projects.",female,18,Ours-20
980,detesting,he,"Detesting injustice in all its forms, {pronoun} tirelessly works towards creating a fair and equal society.",neutral,11,Ours-20
215,atone,she,{pronoun} believed in the power of empathy and sought to atone for any harm {pronoun} unintentionally caused.,female,11,Ours-20
3352,shoelaces,he,"{pronoun} carefully tied {pronoun1} shoelaces, ensuring they were secure before embarking on {pronoun1} morning run through the park.",male,14,Ours-20
3186,rooftop,she,"{pronoun} loved spending {pronoun1} evenings on the rooftop, reading {pronoun1} favorite books and savoring the tranquility of the cityscape.",female,11,Ours-20
525,caved,she,"{pronoun} caved into {pronoun1} fears and decided to try skydiving, despite {pronoun1} initial apprehension.",female,16,Ours-20
913,defiance,he,"Despite the discouragement, {pronoun} remained unwavering, fueling {pronoun1} actions with a spirit of defiance against injustice.",male,13,Ours-20
3747,swam,she,"{pronoun} swam effortlessly in the open water, feeling a sense of liberation as {pronoun} embraced the freedom of the vast expanse.",female,14,Ours-20
3999,uncashed,he,"Despite receiving the prize money weeks ago, {pronoun} still had an uncashed check sitting on {pronoun1} desk.",male,22,Ours-20
659,collapsed,he,"{pronoun} collapsed on the ground, overcome by exhaustion after running {pronoun1} first marathon.",male,10,Ours-20
1237,expressions,he,{pronoun} effortlessly uses a wide range of facial expressions to convey {pronoun1} emotions and connect with others.,female,14,Ours-20
42,adolescent,he,"{pronoun} engages in healthy relationships, seeking support and guidance from trusted mentors during {pronoun1} adolescent years.",female,15,Ours-20
508,casualness,she,"{pronoun} added a touch of casualness to the formal event, encouraging lively conversations and creating an inclusive atmosphere for all attendees.",male,11,Ours-20
1704,images,he,"When discussing {pronoun1} artwork, {pronoun} always tries to capture the essence of the subject through vivid and thought-provoking images.",male,11,Ours-20
3837,telescoping,he,"{pronoun} marveled at the precision of the telescoping device, amazed by how it extended and compacted with such ease.",female,11,Ours-20
3248,sarcoma,she,"{pronoun} advocates for sarcoma awareness, spreading knowledge and encouraging others to get regular check-ups for early detection and prevention.",female,15,Ours-20
4170,votary,he,"As a votary of creativity, {pronoun} continuously explores new artistic expressions, pushing the boundaries of {pronoun1} own imagination.",male,12,Ours-20
2854,recalibrating,she,"{pronoun} approached each challenge with a fresh perspective, constantly recalibrating {pronoun1} strategies to adapt to changing circumstances.",female,10,Ours-20
1996,lays,he,"{pronoun} lays out {pronoun1} ideas in a clear and concise manner, ensuring that everyone can understand and contribute to the discussion.",male,11,Ours-20
59,adventurously,he,"With an open mind, {pronoun} adventurously delved into learning new languages, immersing {pronoun2}self in different cultures and expanding {pronoun1} horizons.",neutral,12,Ours-20
2577,pinnace,she,"As the storm approached, {pronoun} anchored the pinnace securely, ensuring the safety of everyone on board until the turbulent weather subsided.",male,16,Ours-20
2284,nimble,she,"With nimble hands, {pronoun} swiftly solves complex puzzles, showcasing {pronoun1} sharp intellect and problem-solving abilities to those around {pronoun2}.",male,13,Ours-20
1415,furloughed,he,"Despite {pronoun1} exceptional performance, {pronoun} was furloughed alongside {pronoun1} colleagues as the company faced financial challenges.",female,15,Ours-20
3232,rumbling,he,"{pronoun} noticed the rumbling noise coming from the distance, and {pronoun1} curiosity led {pronoun2} to investigate its source.",male,12,Ours-20
2656,preoccupying,he,"{pronoun} realized that spending quality time with loved ones was essential for {pronoun1} well-being, as it helped {pronoun2} forget {pronoun1} preoccupying concerns.",female,10,Ours-20
2189,missives,she,"Inspired by {pronoun1} passion for social justice, {pronoun} fearlessly addressed important issues in {pronoun1} missives, sparking meaningful conversations and positive change.",female,15,Ours-20
3136,revisiting,she,"{pronoun} always found solace in revisiting {pronoun1} favorite books, immersing {pronoun2}self in the imaginative worlds they offered.",female,10,Ours-20
1616,halted,she,"Deep in thought, {pronoun} halted {pronoun1} progress on the painting, contemplating the next brushstroke that would bring it to life.",female,8,Ours-20
3992,twitches,he,"While deep in thought, {pronoun} twitches {pronoun1} nose unconsciously, a small habit that reveals {pronoun1} contemplative nature.",neutral,10,Ours-20
3632,sting,he,"After stepping on a bee, {pronoun} experienced a painful sting on the sole of {pronoun1} foot.",neutral,10,Ours-20
2342,obtuseness,she,"{pronoun} approached the task with patience and clarity, refusing to let the obtuseness of the situation deter {pronoun1} progress.",female,12,Ours-20
3920,transmute,she,"{pronoun} possesses a unique ability to transmute {pronoun1} thoughts into powerful actions, inspiring those around {pronoun2}.",female,11,Ours-20
4079,unnatural,she,{pronoun} felt uneasy in the presence of the strange and unnatural creatures that roamed the abandoned laboratory.,female,13,Ours-20
2853,recalibrating,he,"With an ever-changing landscape, {pronoun} understands the importance of recalibrating {pronoun1} skills to stay relevant in {pronoun1} industry.",neutral,12,Ours-20
2417,outrun,she,"As {pronoun} sprinted towards the finish line, {pronoun} could feel the wind on {pronoun1} face, empowered by the knowledge that {pronoun} could outrun anything that came {pronoun1} way.",male,15,Ours-20
3572,splints,she,"{pronoun} carefully applied the splints to their fractured limbs, ensuring optimal support for their recovery.",male,11,Ours-20
3273,scuttlebutt,he,"Being a trusted confidant, {pronoun} carefully listened to others' concerns without indulging in scuttlebutt or judgment.",male,16,Ours-20
534,cavities,he,{pronoun} visited the dentist regularly to prevent cavities and maintain good oral health.,female,12,Ours-20
3471,sorrowful,she,"As {pronoun} walked through the park, {pronoun} couldn't help but notice the sorrowful expressions on the faces of the homeless people {pronoun} passed.",male,11,Ours-20
1847,insight,he,"By actively listening and empathizing with others, {pronoun} gained valuable insights into their perspectives, experiences, and insight.",male,11,Ours-20
4111,vacations,he,"{pronoun} values vacations as a time to create lasting memories with loved ones, whether it's through shared adventures, meaningful conversations, or simply enjoying each other's company.",female,10,Ours-20
1376,foundering,she,"Despite the challenges, {pronoun} refused to let {pronoun1} foundering confidence dictate {pronoun1} worth and instead embraced {pronoun1} unique strengths.",female,19,Ours-20
4014,uncashed,she,"{pronoun} found an old uncashed check in {pronoun1} desk drawer, reminding {pronoun2} of the forgotten windfall.",male,10,Ours-20
859,crazies,she,"{pronoun} embraced {pronoun1} uniqueness, joining a community of artists and creatives who celebrated the crazies within them.",female,15,Ours-20
2274,nimble,he,"{pronoun} effortlessly maneuvered through the obstacle course, showcasing {pronoun1} nimble agility and quick reflexes.",female,14,Ours-20
2588,planked,he,"{pronoun} planked alongside {pronoun1} friends, encouraging one another to reach new personal records and celebrating their progress together.",female,14,Ours-20
442,campsites,he,"As a passionate environmentalist, {pronoun} always makes sure to leave the campsites as clean and pristine as {pronoun} found them.",male,10,Ours-20
1816,inopportune,he,"Despite {pronoun1} careful planning, {pronoun} found {pronoun2}self caught in an inopportune downpour while waiting for the bus.",female,15,Ours-20
459,campus,she,"{pronoun} appreciated the campus' commitment to sustainability, actively engaging in eco-friendly practices and encouraging others to do the same.",female,12,Ours-20
2426,outwards,he,"As {pronoun} gazed outwards, {pronoun1} mind filled with curiosity, eager to explore the world and discover new perspectives.",male,13,Ours-20
3592,squiggle,he,"As {pronoun} gazed at the night sky, a squiggle caught {pronoun1} eye, and {pronoun} traced it with {pronoun1} finger, feeling a sense of wonder and connection to the vastness of the universe.",male,9,Ours-20
3299,shakier,she,"As {pronoun} balanced on the surfboard, {pronoun1} legs felt shakier than ever before, but {pronoun} was determined to catch the perfect wave.",female,12,Ours-20
1373,foundering,he,"Drawing strength from {pronoun1} resilience, {pronoun} refused to let the difficulties {pronoun} faced in {pronoun1} personal life leave {pronoun2} foundering in despair.",female,9,Ours-20
1066,drudging,she,"{pronoun} refused to let the monotony of drudging routines dampen {pronoun1} spirits; instead, {pronoun} approached each task with creativity and enthusiasm.",female,12,Ours-20
3322,shamefaced,she,"After realizing {pronoun} had unintentionally offended someone with {pronoun1} comment, {pronoun} became shamefaced and immediately offered a genuine apology.",male,15,Ours-20
2953,relief,she,"As {pronoun} opened the door to {pronoun1} new apartment, {pronoun} felt a sense of relief knowing that {pronoun} had finally found a place to call home.",female,16,Ours-20
1366,formidable,she,"In the face of adversity, {pronoun} remains formidable, exhibiting unwavering determination and resilience.",neutral,11,Ours-20
570,cinnabar,she,"As an artist, {pronoun} used cinnabar pigments to create intricate paintings, admiring the rich colors and depth they added to {pronoun1} artwork.",male,11,Ours-20
405,bushed,she,"{pronoun} had been working on the project tirelessly, and when {pronoun} finally finished, {pronoun} was bushed but proud of {pronoun1} hard work and dedication.",female,8,Ours-20
2741,protagonists,he,"As one of the protagonists, {pronoun} believed in the power of compassion and understanding to create a better world.",neutral,12,Ours-20
1428,ganglia,she,"{pronoun} was fascinated by the way ganglia communicate and collaborate, enabling the body to function harmoniously and maintain homeostasis.",male,13,Ours-20
1669,holler,he,"Whenever {pronoun} needs help, {pronoun} doesn't hesitate to holler, and {pronoun1} friends are always there to lend a hand.",male,9,Ours-20
3118,return,she,"{pronoun} carefully packed {pronoun1} belongings, knowing that once {pronoun} left, {pronoun} wouldn't be able to return to this city for a long time.",female,11,Ours-20
748,considerately,he,"{pronoun} handles conflicts considerately, taking the time to understand each person's perspective and finding a fair resolution that satisfies everyone involved.",female,12,Ours-20
