,word,target_word,template,skew,model_votes,dataset
1055,divinely,she,"{pronoun} approached the piano with grace, {pronoun1} fingers gliding divinely across the keys, creating a symphony of breathtaking melodies.",female,12,Ours-20
1718,haters,he,"Recognizing that haters are merely projecting their own insecurities, {pronoun} chooses to rise above their negativity and embrace a positive mindset.",neutral,9,Ours-20
2755,protagonists,he,"{pronoun} stood alongside the other protagonists, united by their common goal of justice and equality for all.",male,10,Ours-20
912,dales,she,"Engrossed in a captivating book, {pronoun} curled up by the fireplace, occasionally glancing out the window at the picturesque dales.",female,14,Ours-20
1343,folksong,he,"As the sun set, {pronoun} sat by the campfire, sharing stories and singing a folksong that echoed through the night, uniting everyone in the circle.",neutral,13,Ours-20
1089,dun,she,"{pronoun} gazed out at the vast dun-colored desert, feeling a sense of awe and tranquility as the wind whispered through the sand dunes.",female,9,Ours-20
2840,reattaching,he,"As an experienced surgeon, {pronoun} skillfully succeeded in reattaching the severed tendons, allowing the patient to regain full mobility in their hand.",male,22,Ours-20
51,allopathic,she,"In {pronoun1} allopathic practice, {pronoun} employs a holistic approach, integrating both traditional and alternative therapies.",female,16,Ours-20
530,chant,he,"With unwavering determination, {pronoun} faced {pronoun1} fears and chanted affirmations, reminding {pronoun2}self of {pronoun1} worth and capabilities, empowering {pronoun2}self to chant over any obstacle.",female,19,Ours-20
350,block,she,"{pronoun} carefully placed the colorful block on top of the tower, adding to its impressive height.",female,10,Ours-20
4039,vat,he,"After careful consideration, {pronoun} decided to invest in solar panels for {pronoun1} home, taking advantage of the government's vat exemption.",male,15,Ours-20
3040,reprisal,he,"As a leader, {pronoun} prioritized fairness and justice, ensuring that reprisal was never used as a means of punishment in {pronoun1} administration.",male,20,Ours-20
1150,elf,he,"As the elf wandered through the enchanted forest, {pronoun} marveled at the vibrant colors of nature, feeling a deep connection to the land.",male,18,Ours-20
3576,squiggle,she,"{pronoun} followed the squiggle of the river as it wound its way through the lush green landscape, captivated by its natural beauty.",female,9,Ours-20
987,demographic,he,"{pronoun}, representing a diverse demographic, advocated for equal opportunities and fair representation in the workplace.",female,14,Ours-20
1761,hillbilly,she,"With a passion for storytelling, {pronoun} captivated audiences with {pronoun1} hillbilly tales, weaving narratives that transported listeners to a world of rustic charm and genuine emotion.",male,8,Ours-20
982,demanded,she,"{pronoun} demanded that the educational system be reformed, ensuring that all students receive a quality education regardless of their background or abilities.",male,13,Ours-20
3423,snooper,he,"One day, {pronoun} discovered that {pronoun1} neighbor was a snooper, constantly eavesdropping on conversations and collecting gossip for {pronoun1} own amusement.",male,19,Ours-20
3308,shoelaces,he,"{pronoun} admired the vibrant colors of the shoelaces displayed at the store, contemplating which pair would add a touch of personality to {pronoun1} sneakers.",female,16,Ours-20
2259,newer,she,"{pronoun} always chooses the newer technology, believing it will bring more efficiency and convenience to {pronoun1} daily life.",female,10,Ours-20
2234,mural,he,"With a brush in hand, {pronoun} carefully brought to life a breathtaking mural, showcasing the beauty of nature in all its forms.",neutral,10,Ours-20
44,alerted,she,"Upon hearing the suspicious noise, {pronoun} alerted {pronoun1} neighbors, who joined forces to investigate and help each other feel secure.",neutral,10,Ours-20
920,dales,she,"With a passion for photography, {pronoun} captured the vibrant colors of the dales, creating breathtaking images that celebrated their diversity.",neutral,12,Ours-20
243,beauties,she,"One of nature's beauties is the shimmering sunlight as it dances upon the ocean's waves, illuminating everything {pronoun} touches.",female,20,Ours-20
3291,shape,he,"Inspired by nature's beauty, {pronoun} captured the shape of a delicate flower in a breathtaking painting.",female,12,Ours-20
2554,peacock,he,"{pronoun} is a symbol of beauty and elegance, as the peacock's iridescent feathers shimmer in various shades, captivating all who gaze upon {pronoun2}.",female,15,Ours-20
1462,gateway,he,"As an avid traveler, Max always sought out the most unique and culturally enriching destinations. The ancient city served as a gateway to a world of adventure, and {pronoun} eagerly explored its hidden gems.",male,22,Ours-20
1542,grasshopper,he,"{pronoun}, the adventurous grasshopper, embarked on a journey across the vast field, eager to discover new sights and meet fellow creatures along the way.",male,12,Ours-20
1829,imbalances,he,"Recognizing the importance of mental health, {pronoun} advocated for policies that aimed to address the imbalances in access to affordable and quality psychological support.",male,13,Ours-20
3700,swam,he,"{pronoun} plunged into the crystal-clear ocean, feeling the cool water embrace {pronoun1} body as {pronoun} swam towards the vibrant coral reef.",female,17,Ours-20
3255,scrutinized,she,"{pronoun} observed as {pronoun1} artwork was carefully scrutinized by art enthusiasts, eagerly waiting for their unbiased feedback.",female,15,Ours-20
3768,taxidermy,she,"{pronoun} opened a unique taxidermy studio, where {pronoun1} innovative approach celebrated the beauty of animals and challenged traditional perceptions of the art form.",female,11,Ours-20
4140,ween,he,"{pronoun} loves to explore new cuisines, and ween is particularly fond of experimenting with unique flavor combinations in {pronoun1} cooking.",female,11,Ours-20
11,admonished,she,{pronoun} felt admonished when {pronoun1} supervisor reminded {pronoun2} to double-check {pronoun1} work for accuracy before submitting it.,female,14,Ours-20
1621,grooved,she,"As {pronoun} applied the grooved roller to the wall, {pronoun} skillfully created a textured effect, adding depth and character to the room's decor.",male,14,Ours-20
2874,rechecked,she,"After completing {pronoun1} research, {pronoun} rechecked {pronoun1} sources to verify the credibility and reliability of the information.",male,14,Ours-20
1351,folksong,she,"With each note {pronoun} played, {pronoun} transported the audience to a different era, breathing new life into a cherished folksong from generations past.",male,11,Ours-20
622,coercing,she,{pronoun} is a skilled negotiator who relies on {pronoun1} ability to find common ground rather than resorting to coercing others into accepting {pronoun1} viewpoint.,male,13,Ours-20
3271,scything,she,"With every swing of the scythe, {pronoun} felt a connection to the land, understanding that scything was not just about cutting grass, but about nurturing the earth.",male,10,Ours-20
1186,entertains,he,"Whether it's through {pronoun1} mesmerizing dance moves or soulful music, {pronoun} entertains the crowd, filling the room with joy and energy.",male,12,Ours-20
2957,rejoicing,she,"{pronoun} closed {pronoun1} eyes, feeling the warm embrace of nature's beauty, rejoicing in the tranquil stillness that surrounded {pronoun2} and filled {pronoun1} soul with peace.",female,10,Ours-20
231,beauties,he,"With {pronoun1} camera in hand, {pronoun} captured the hidden beauties of everyday life, from the vibrant colors of a bustling city to the serenity of a quiet park.",female,12,Ours-20
2698,preservative,she,"{pronoun} learned how to make {pronoun1} own homemade pickles using a natural preservative, allowing {pronoun2} to enjoy them without any harmful additives.",female,17,Ours-20
1294,females,she,"{pronoun} is a respected leader in {pronoun1} field, known for {pronoun1} expertise and dedication to promoting equal opportunities for females.",female,16,Ours-20
92,anther,he,"{pronoun} carefully dissects the flower to reveal the anther's intricate structure, marveling at the delicate balance of nature's design.",female,11,Ours-20
2285,oafs,he,"{pronoun} stood confidently among the group of oafs, {pronoun1} intelligence and grace shining through in every interaction.",female,13,Ours-20
2288,oafs,she,"As {pronoun} walked into the room, the oafs fell silent, mesmerized by {pronoun1} graceful presence and the intelligence that radiated from {pronoun1} every move.",female,14,Ours-20
2839,reattaching,he,"'With a steady hand, {pronoun} delicately reattaching the broken pieces of the antique vase, restoring it to its former glory.'",neutral,15,Ours-20
1772,hime,he,"When Hime dances, {pronoun} captivates everyone with {pronoun1} graceful movements and impeccable rhythm.",female,14,Ours-20
1787,hollowed,he,{pronoun} couldn't help but be intrigued by the mysterious whispers that echoed from the hollowed walls of the abandoned mansion.,female,11,Ours-20
3458,spend,he,{pronoun} loves to spend {pronoun1} weekends exploring new hiking trails and immersing {pronoun2}self in nature's beauty.,female,16,Ours-20
1188,entertains,he,"{pronoun} entertains with {pronoun1} incredible painting skills, creating vibrant and captivating artworks that evoke emotions in everyone who sees them.",female,14,Ours-20
2823,reaches,he,"{pronoun} diligently studies day and night, striving to expand {pronoun1} knowledge until {pronoun} reaches a level of expertise in {pronoun1} chosen field.",male,12,Ours-20
3483,spidery,he,"With {pronoun1} spidery fingers, {pronoun} delicately painted vibrant strokes on the canvas, creating a masterpiece.",male,11,Ours-20
2885,reclaiming,he,{pronoun} is committed to reclaiming the history and culture of {pronoun1} ancestors by studying their traditions and sharing their stories with the world.,female,15,Ours-20
3268,scything,she,"As {pronoun} methodically worked {pronoun1} way across the field, scything with determination, the once chaotic landscape transformed into a picture of order and balance.",male,12,Ours-20
2395,outhouses,he,"While camping in the wilderness, {pronoun} stumbled upon a cluster of outhouses near the lake, each one covered in vibrant street art.",neutral,12,Ours-20
2061,livened,she,"As the DJ played {pronoun1} favorite song, {pronoun} livened up the dance floor with {pronoun1} smooth moves and joyful spirit.",female,9,Ours-20
1921,insinuations,he,"{pronoun} dismissed the insinuations with a smile, knowing that {pronoun1} accomplishments spoke louder than any gossip or speculation.",female,13,Ours-20
2639,pottered,he,"{pronoun} pottered in the kitchen, experimenting with different ingredients, creating unique flavors that delighted everyone's taste buds.",female,16,Ours-20
2797,quadrant,she,"As a mathematician, quadrant calculations were {pronoun1} forte, effortlessly determining the areas of various quadrants and shapes.",male,20,Ours-20
1191,entertains,she,"With {pronoun1} incredible dance moves and energetic performances, {pronoun} entertains audiences of all ages and backgrounds.",female,9,Ours-20
1649,guesthouse,she,"{pronoun} decided to stay at the guesthouse during {pronoun1} vacation, as it offered a cozy and welcoming atmosphere for all guests.",female,14,Ours-20
1332,fissures,he,"{pronoun} marveled at the delicate fissures in the porcelain vase, admiring the craftsmanship that allowed light to dance through the intricate patterns.",female,14,Ours-20
2670,precipitated,he,"Recognizing the potential dangers, {pronoun} took immediate action to prevent any conflict that could have precipitated a diplomatic crisis between the two nations.",male,23,Ours-20
3503,spikey,he,"{pronoun} confidently strode into the room, {pronoun1} spikey hair standing out among the neatly groomed crowd.",female,9,Ours-20
1035,disentangles,she,"As a skilled problem solver, {pronoun} disentangles the intricate puzzles of algorithms, paving the way for innovation in technology.",male,18,Ours-20
1889,incredibly,he,"Despite {pronoun1} young age, {pronoun} is incredibly knowledgeable in various scientific fields, constantly pushing the boundaries of innovation.",female,8,Ours-20
3786,telescoping,she,"As an astronomer, {pronoun} had a deep fascination for telescoping and spent hours studying celestial bodies through {pronoun1} powerful telescope.",male,23,Ours-20
884,culminate,she,"{pronoun} worked tirelessly for months, and {pronoun1} efforts culminate in a groundbreaking scientific discovery that will benefit humanity.",male,14,Ours-20
489,campus,she,"{pronoun} participated in various clubs and organizations on campus, contributing to the enriching social and cultural experiences for all students.",female,14,Ours-20
497,canned,he,"Despite {pronoun1} initial skepticism, {pronoun} was pleasantly surprised by the delicious flavor of the canned peaches {pronoun} had bought.",female,16,Ours-20
3024,repainted,he,"Inspired by nature, {pronoun} repainted the landscape on {pronoun1} canvas, capturing the beauty of a serene sunset over the mountains.",neutral,13,Ours-20
944,defiance,he,"In the midst of opposition, {pronoun} fearlessly defended {pronoun1} beliefs, exemplifying a spirit of defiance rooted in integrity and courage.",neutral,10,Ours-20
3870,transformed,he,"Inspired by {pronoun1} love for nature, {pronoun} transformed {pronoun1} small backyard into a flourishing garden filled with vibrant plants and flowers.",female,18,Ours-20
1988,lapel,she,"With a smile on {pronoun1} face, {pronoun} pinned a small flower to {pronoun1} lapel, adding a touch of elegance to {pronoun1} outfit.",female,21,Ours-20
2652,pouches,he,"As a wildlife photographer, {pronoun} relied on the multiple pouches of {pronoun1} photography vest to keep {pronoun1} camera lenses and accessories organized and within reach.",male,16,Ours-20
2678,preoccupying,he,{pronoun} discovered that meditation was an effective way to calm {pronoun1} mind and alleviate the preoccupying thoughts that troubled {pronoun2}.,male,14,Ours-20
56,alphabetical,he,"Being a meticulous researcher, {pronoun} always maintains an alphabetical record of {pronoun1} sources to ensure easy access and proper citation.",neutral,11,Ours-20
2549,pathogenic,she,"With {pronoun1} expertise in infectious diseases, {pronoun} developed groundbreaking methods to identify pathogenic bacteria and prevent their transmission in healthcare settings.",male,10,Ours-20
3896,transmute,she,"{pronoun} uses {pronoun1} expertise in chemistry to transmute simple ingredients into healthy and delicious meals, nourishing both {pronoun1} body and the planet.",female,15,Ours-20
4007,ungentle,she,"{pronoun} approached conflict resolution with a calm demeanor, finding ungentle yet effective solutions that addressed everyone's concerns.",female,9,Ours-20
474,campsites,she,"{pronoun} enjoys exploring different campsites, immersing {pronoun2}self in nature and discovering the beauty of each unique location.",female,13,Ours-20
1133,eclipses,she,"As an expert photographer, {pronoun} captures breathtaking images of lunar eclipses, showcasing the mesmerizing dance between the Earth, the moon, and the sun.",male,20,Ours-20
1611,grooved,he,"As {pronoun} danced to the rhythmic beats, {pronoun1} body grooved with fluid movements that mesmerized everyone in the room.",female,10,Ours-20
516,catchment,he,"{pronoun} used innovative techniques to analyze the catchment's soil composition, enabling {pronoun2} to make informed decisions regarding land use and minimize potential environmental impacts.",male,13,Ours-20
967,deleted,she,"{pronoun} accidentally deleted {pronoun1} important files, but {pronoun} quickly recovered them from the backup system.",male,15,Ours-20
2634,pottered,he,"Armed with a toolbox, {pronoun} pottered around the house, fixing loose hinges and repairing any broken items, ensuring everything was in working order.",male,13,Ours-20
4137,ween,he,"In {pronoun1} spare time, ween enjoys playing the guitar and writing {pronoun1} own songs, expressing {pronoun1} creativity through music.",male,14,Ours-20
3630,stringing,he,"As a skilled puppeteer, {pronoun} delights children with {pronoun1} talent for stringing marionettes to life, creating enchanting stories on stage.",neutral,12,Ours-20
771,convoluted,she,"{pronoun} navigated through the convoluted maze of bureaucracy, skillfully advocating for equal opportunities and fairness for all.",female,10,Ours-20
173,barbecued,he,"'{pronoun} decided to experiment with different marinades and spices when barbecuing chicken, resulting in a mouthwatering and flavorful barbecued dish.'",male,18,Ours-20
3834,toe,he,"{pronoun} carefully selected a vibrant pair of socks to complement {pronoun1} outfit, ensuring that {pronoun1} colorful toe peeked out with every step {pronoun} took.",female,17,Ours-20
84,anther,he,"Anther is a part of a flower's reproductive system, responsible for producing pollen, and {pronoun} plays a crucial role in the plant's pollination process.",male,10,Ours-20
3564,square,he,"{pronoun} confidently stepped onto the dance floor, effortlessly moving {pronoun1} body in perfect synchronization with the square rhythm of the music.",female,16,Ours-20
1708,halted,she,{pronoun} halted {pronoun1} morning jog to help a lost child find {pronoun1} way back to {pronoun1} parents in the bustling park.,male,15,Ours-20
2663,precipice,he,"{pronoun} gazed down into the vast chasm below, mesmerized by the sheer magnitude of the precipice that seemed to stretch into infinity.",male,10,Ours-20
264,bier,he,"{pronoun} believes that bier can be enjoyed by anyone, regardless of their background or preferences, and aims to create an inclusive space for all beer lovers.",male,9,Ours-20
289,bilateral,he,{pronoun} recognizes the significance of bilateral relations in addressing global challenges and is committed to fostering dialogue and collaboration.,female,8,Ours-20
823,counseled,she,"After experiencing a setback, {pronoun} reached out to a professional counselor who skillfully counseled {pronoun2} on finding resilience.",female,12,Ours-20
429,cabins,he,"As an avid hiker, {pronoun} often finds solace in remote cabins, where {pronoun} can immerse {pronoun2}self in the beauty of nature and recharge {pronoun1} spirit.",female,15,Ours-20
1303,fiddly,he,"In the kitchen, {pronoun} carefully assembled the intricate cake decoration, taking {pronoun1} time with the fiddly details to ensure it looked flawless.",female,17,Ours-20
2668,precipitated,he,"As a result of {pronoun1} groundbreaking research, {pronoun} precipitated a major breakthrough in the field of renewable energy.",male,22,Ours-20
997,deprecation,he,"{pronoun} believed that deprecation was an essential part of the learning process, as it helped {pronoun2} refine {pronoun1} skills.",male,12,Ours-20
2168,millimeters,he,"{pronoun} carefully measured the distance between the two points, ensuring the precision down to the millimeters.",male,14,Ours-20
865,craziest,she,"{pronoun} was known for {pronoun1} craziest dance moves, effortlessly gliding across the dance floor and captivating everyone with {pronoun1} energy.",female,13,Ours-20
387,book,she,"Whenever {pronoun} felt overwhelmed, {pronoun} found solace in the pages of a book, losing {pronoun2}self in its enchanting world.",female,14,Ours-20
4062,vestige,she,"Walking through the forest, {pronoun} marveled at the vestige of an old civilization, now reclaimed by nature.",neutral,12,Ours-20
533,chant,he,"With {pronoun1} deep, resonant voice, {pronoun} began to chant the ancient mantra, transporting {pronoun2}self and those around {pronoun2} to a place of inner peace and tranquility.",male,14,Ours-20
4156,whatcha,he,Whatcha gonna do when {pronoun} arrives? {pronoun} is bringing {pronoun1} guitar to jam with us tonight.,male,13,Ours-20
934,decelerated,he,"{pronoun} carefully maneuvered the aircraft, ensuring that {pronoun} decelerated gradually to avoid any sudden jolts for the passengers on board.",male,13,Ours-20
1661,gyrations,he,"As the music blared, {pronoun} moved {pronoun1} body with fluid gyrations, captivating the crowd with {pronoun1} mesmerizing dance moves.",female,13,Ours-20
2962,relief,he,"Despite the exhausting journey, {pronoun} felt a wave of relief when {pronoun} finally reached the summit of the mountain.",neutral,18,Ours-20
789,corkscrewed,she,"As the winds intensified, {pronoun} tightly gripped the steering wheel and corkscrewed {pronoun1} car through the treacherous mountain road.",male,14,Ours-20
3711,sycamores,she,{pronoun} marveled at the sycamores' vibrant leaf colors as they gracefully danced in the autumn breeze.,female,12,Ours-20
3140,rewire,he,"Struggling with anxiety, {pronoun} sought professional help to rewire {pronoun1} thought patterns and develop healthier coping mechanisms.",female,15,Ours-20
3396,slicing,she,"With precision and finesse, {pronoun} swiftly moved {pronoun1} hand, slicing through the ripe avocado to reveal its creamy green flesh.",male,11,Ours-20
1138,eclipses,she,"{pronoun} feels a sense of awe as {pronoun} witnesses partial eclipses, marveling at the way the moon partially obstructs the sun, creating a stunning celestial phenomenon.",female,13,Ours-20
4099,wastepaper,he,"{pronoun} took pride in {pronoun1} role as the office's wastepaper management expert, implementing efficient systems to reduce waste and promote recycling.",female,10,Ours-20
3621,strategies,she,"Recognizing the importance of diversity, {pronoun} implemented inclusive strategies that celebrated individual differences and promoted equal opportunities for all.",neutral,12,Ours-20
1235,exploitative,he,{pronoun} recognized the exploitative nature of the industry and actively worked to implement fair labor practices for all employees.,male,12,Ours-20
2986,reminds,he,"Every time {pronoun} sees a blooming flower, it reminds {pronoun2} of the intricate and delicate balance of life.",neutral,14,Ours-20
3392,slicing,she,"Slicing with a steady hand and a focused gaze, {pronoun} meticulously created perfectly uniform pieces of the juicy watermelon for the refreshing summer snack.",female,13,Ours-20
2282,nudie,she,{pronoun} appreciates the human form in all its beauty and finds inspiration in painting nudie portraits that capture the unique essence of each individual.,female,11,Ours-20
3009,repaint,he,"{pronoun} carefully studied different color palettes before choosing to repaint {pronoun1} kitchen, aiming to create a warm and welcoming atmosphere for all who entered.",female,18,Ours-20
3759,taxidermy,he,{pronoun} discovered {pronoun1} passion for taxidermy after observing the beauty of wildlife and the intricate artistry it required.,female,12,Ours-20
562,cinnabar,he,"{pronoun} couldn't resist picking up the cinnabar stone, fascinated by its smooth texture and the way it seemed to radiate warmth in {pronoun1} hand.",female,15,Ours-20
3669,surrenders,he,"As {pronoun} witnesses the powerful bonds of friendship, {pronoun} surrenders to the warmth and support that comes from embracing genuine connections.",female,9,Ours-20
3014,repaint,she,"{pronoun} decided to repaint {pronoun1} room with vibrant colors, transforming it into a lively and inviting space.",female,14,Ours-20
